Scenario,Crossing,Country,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
SSP119,Tucson_Crossing,Guatemala,21637.552154625435,21115.378736092323,22002.487086538706,21977.43783025953,21731.104915410568,22009.721978467474,21649.832366103805,22092.174703813143,22741.404261699256,21682.219970738304,22159.987764898942,22286.84009242467,22890.76374849845,22683.642425673097,21978.4207562414,22257.92277146824,23104.569648991222,22564.359627984708,22712.25922000521,22768.406606120247,22864.15788264352,22872.253278254037,22868.32427221561,22667.04180906804,23079.55122311119,22665.725144473967,22826.57970640456,23245.39326425607,24056.131154760667,23766.47207645887,23308.02433737781,23183.26742888221,23153.428483023625,22638.26169610385,23265.96958214637,23371.665166558367,23230.12153648916,23391.97052920861,23450.462582413027,23720.6224221554,23719.567229864628,23154.04027822395,23270.437397639147,23499.69784998229,23728.648112905048,23786.87559278031,23515.55418315405,24418.026033127637,24201.307084706907,23541.36394743277,24083.7788660884,24573.096654549143,23245.333941628305,24072.968032325512,24161.913388036868,23778.951156727708,24319.66915678947,24515.15545518393,24215.80751910428,24372.958054426766,24579.67503448272,24557.444852641733,24467.49302175669,24625.04497868203,24351.579612767837,23922.399157821696,24520.657295364395,25095.468762013472,24521.365985221044,24927.899691312705,24378.748916424564,25263.58558552757,25117.75404288247,25037.463700120505,24945.08509318188,25093.595940824907,25103.734937322635,25239.24519896433
SSP245,Tucson_Crossing,Guatemala,16656.381349480773,17497.958196913987,21965.1770905622,23794.1785057182,22810.57179549864,24242.39390930634,23899.00866894224,26252.102639023047,26403.679087607343,20654.31531018329,25514.37346645643,24157.852216841795,19077.709258924624,25126.28044376876,24301.742728575933,23476.28439910844,26033.162914698885,19810.734916430563,26486.50745496009,28544.807582666,25019.84516727974,23245.56231146222,21295.70516183677,23652.876137991003,25880.503534069736,24030.270000593715,27996.148663533437,25300.92274225521,27368.16598005771,24688.656259611,24575.490346071383,28763.434323688813,28796.909112468195,24283.404240597047,24551.83294389921,19746.624863289508,22814.31278498482,26228.875013735156,25589.64380039655,27742.964472878644,26332.6530463596,25742.93772936456,25374.432870934997,29571.714507623838,26309.58746764967,24387.67753707602,28315.54798210525,27710.445255091094,26174.075431107693,25383.99499305169,22896.301832544177,22139.10047572561,24059.70301120917,24001.05061436124,23188.21785208896,25400.91814528587,28017.439314241044,26597.001130700835,24387.136206649717,25114.228093214155,24015.54459866354,22853.272960999737,19348.761334143164,26634.769620439587,25841.598548747254,24480.868776734227,26131.79708790829,26573.958856469053,22580.403775286813,23369.17681825268,25256.17693271154,22509.00206307815,25150.70860826121,20976.51585476045,25114.81241970931,22706.818152121366,26755.55209977944,28489.46721199674
SSP370,Tucson_Crossing,Guatemala,19725.383470849887,19350.484346415047,19873.78556189674,20685.485738695766,21255.333417950074,21731.56963107191,22089.762059921064,21160.63669253162,21886.137454768745,22915.95936317854,24600.909023166678,23243.74530314205,23775.068615591157,23329.52623421173,23183.48564037062,22029.71105562508,22065.28097639881,22837.755234186283,23875.904262261825,25181.19216957767,22526.919424696494,21838.94500264552,22781.194894350723,23099.79537695028,22317.965470608076,23660.679663015,22537.19383221851,23731.666993213254,23992.740194898543,22647.99089869796,20603.36702106685,22706.716316421414,21999.00692578529,21023.579112781943,22941.35259844274,25250.043174346025,25343.07937149435,22275.775390738225,23155.129602037672,24924.54004720699,22575.076484815905,22765.201406858247,23032.649582939677,23871.008743577,23651.24416353769,21925.52151706176,21739.705963352044,24502.88035983997,21858.825875354527,22713.19872765676,24468.33411054189,24529.95296975717,24677.557727645493,25406.230725945745,22457.885597557422,26883.189682052,24371.332035044008,23752.536760985346,24810.20724175713,22615.02416020615,22469.349593603107,25752.770704446204,24093.02446762965,23480.39065207821,27871.166167116324,25820.746858216015,25366.968863980368,27228.61817313944,25211.171817933875,23924.773363933185,25605.6052174932,24687.430164975576,24512.62593067733,26597.338339160957,25141.438771671084,25719.43055697213,27285.390862322623,26598.453517446116
SSP585,Tucson_Crossing,Guatemala,21393.203270991195,21344.018968341443,22402.57780283461,22063.28008115591,22030.18972825753,22686.650930238917,22671.97159929017,21144.80341617441,22042.765177616573,23130.726859315117,23397.52043678417,22571.443512944345,22813.83364036486,23570.202886441133,23629.43016871241,23603.59921442529,23812.249118111675,23483.86332264737,23846.569992145367,23277.003233385567,24430.025563015217,24927.60181425954,24943.75209911116,24297.699129511613,24700.36673381783,25223.15683967266,25455.011707787795,24610.843358163616,25427.262440865477,25567.164926571324,26036.354189849902,26212.31397148809,25694.55603394921,25442.48523709322,26001.76637653327,26937.89705142836,26436.986397459,26330.26337091089,27333.55489710889,26994.00606415744,27180.318478720845,27975.176234415343,27904.887170708647,27436.15300209329,28004.439904904862,27515.388551496984,28571.573243048108,28878.818563722016,29021.70014225418,28380.77212544781,28841.77744406561,29742.75254078036,28750.36005536086,29120.21198198252,29266.94012864677,29561.73261302368,29926.25413217452,29721.41508288677,30158.507759852677,30847.07696229549,30222.81360267849,30500.21092434541,30348.413424344668,30427.12465854897,30682.19590524165,30635.967867120697,31240.095197038187,31296.53742701205,31809.294496106988,31321.704153740367,31725.14792016227,32316.45716102246,32467.328643686506,32077.454828852908,31621.447436104776,32416.841656790974,32990.13937090813,32430.78827528835
SSP119,Tucson_Crossing,Mexico,53296.74110376176,60027.71032127264,64835.313835365305,63643.38908572781,70839.00458884779,64672.08699528449,79565.02129785034,69838.64323751592,61345.409427288025,48369.9777548839,42828.88665222818,63628.80555997962,55441.73702010333,52359.60804469271,74144.34571878934,57162.15922998208,64233.61199122161,69698.66107955798,70444.75477927494,51466.7100545228,45687.70462969216,81827.89173694034,66853.90263855056,52177.595641812455,68157.91793227736,67235.14098957376,67187.2872186937,68126.56580562261,61215.44295792966,51266.18891993373,58847.01740174558,59810.58869904245,65837.45491446,64429.209362974434,59658.15861912528,59789.99378525265,37842.84001552846,44067.51830108488,58683.20722659425,46135.01877780441,51824.48623811143,50753.25384315927,62251.76387002529,40104.48443869834,53094.104163864,33180.21169207977,48949.22596220125,40318.33345988804,55415.63500840668,44136.06587883225,34644.90295063191,56335.94017045209,35396.74108170926,55033.69468041698,16287.167694809774,57130.11505043186,46609.789519500206,25123.040451035275,34651.14174805626,43350.97730110318,47595.99249095999,44999.33212433122,40075.584343883376,33336.438461652535,51879.834495225085,25560.37845784647,40198.046502260346,42063.53287178961,36713.3130648821,38961.31322306236,32711.10633680879,43278.39579956995,44691.57503796255,33231.545774226186,31982.166836575565,32111.302812662045,30272.343650366995,21836.94962672947
SSP245,Tucson_Crossing,Mexico,60510.85660726858,60310.360380110025,54057.154480872094,58506.87919732273,59979.849863577605,59643.6289207606,67373.36759895635,61689.4514792856,71661.2399309012,63120.50705317029,57879.3456916978,58853.95216764443,50911.2563182833,61808.6119280695,40996.1026762234,62804.45300573705,70921.3370100209,71292.95816067251,52069.559121327125,64735.57743203696,53876.92089470217,68152.78513836062,58071.01121825811,57806.42276426091,66035.70379869937,73896.45452881533,55302.66736488528,67425.78681296155,82419.62537712551,66944.44344190921,72110.96431293097,82829.47433385473,76696.20572675244,70591.92000163962,74591.82096428474,78333.70358726692,69650.4126314573,69986.92443725978,79427.12441921319,60690.77917720451,72979.78438886322,73767.76938077943,77571.1522655443,75253.72748721341,83950.7403976623,71384.92142118652,81676.46410743486,89772.14112489711,85801.74954041389,77910.89299217238,77691.07484368757,76359.06805300173,75635.93741728361,67785.6097771901,72046.35667774142,74044.78935079869,85242.10600751749,79803.71966860381,82501.98290677492,80818.175768037,88053.79165328879,81180.16357292472,77089.83469630586,91687.80950646612,88841.62385671602,85605.93654900885,78268.1110904381,66293.26014672495,93936.1238172422,80761.19305261178,77529.27587589511,83734.9391011764,94518.01261531276,79458.95888817422,78113.5210058347,87599.19819286122,77055.34759323415,80333.97537075705
SSP370,Tucson_Crossing,Mexico,59947.17963843845,58459.75672719679,54451.382461244495,66630.37470334893,82522.78893238389,97898.45144901838,86456.73591189952,87810.36453597518,96685.69767457843,71716.60914646073,75077.46948492287,58840.31538285535,90244.81035328138,84533.71104001501,96333.26111945193,86191.87134983162,66513.31544137636,65787.8089275464,92813.5586669125,76015.47123076394,66221.03713728163,74318.86036493882,84339.45044200507,95040.52412358177,98340.30986736788,100135.75470824844,81242.50546750647,117404.75467850672,110115.24527304702,98507.63207804944,108004.53999225573,98720.3603138678,121661.0426604026,110092.41324924082,135604.72586947313,123485.55879991986,123112.6389532265,115439.35585356165,124149.22448743982,108136.44371900464,103368.75197456304,106675.90132196252,108774.12021730078,126147.05192578594,116969.42792321555,136269.4580126471,122897.17886935196,119795.82730731092,125194.67323407446,130099.2914124314,153334.51790350318,149001.27877225305,161628.15137531492,158164.68377675538,136050.94083802818,123177.65412783057,155584.46549598864,136267.15931774458,139929.92740435674,129468.00430097604,142784.02357162265,160159.55419903016,182857.67077947623,128567.14581589004,156828.68150284883,147934.77281597184,141983.7066555389,152194.88412024657,172971.5333107447,178363.44878704852,146446.15051994234,166472.14529502596,179751.77970075933,163784.48001346583,158711.8484487979,151139.05688079848,163153.45092448554,158397.45431519474
SSP585,Tucson_Crossing,Mexico,53320.68826735208,52444.9161653741,59405.80859429823,59945.57736374313,54512.69894003782,56882.75348395517,58987.34620032832,57936.22572394728,59080.93244642021,57981.375117809366,56237.154648010845,54981.13583270098,52482.55494774412,58694.45334657704,58879.2740751497,55117.2928200902,55313.125092047456,54845.058868550266,54606.84118987872,54625.58275461885,55732.097541808456,54364.49973308865,54717.56011818315,52514.61826510928,52719.3015877618,53640.57155016468,50238.13809460641,51368.418301379264,53291.32055190636,52172.179402466005,51703.83440571855,49053.46148600414,50490.32257473208,48414.152857206405,50615.54958472655,50105.45829375515,53756.2668426029,51087.14642180965,50172.97330461062,50076.92998356317,49195.86118983049,49217.04202051034,45025.26210688813,47415.10955157281,48341.25804585494,48939.29042460076,49535.30169728224,46801.85434899543,47645.97381439345,47790.09364843064,48716.03306277506,48478.93047710451,48018.39113136388,44336.97534562465,45927.92834842451,44651.21061928404,44368.528607198685,45871.66803617188,46293.167254201166,43923.51899748173,41848.46437295705,44293.64830781503,40865.35863329672,43045.08074061047,39470.50480302695,45835.58910286859,40137.59731818184,40747.40786675045,41727.1505183919,42852.064340097495,42281.89741369869,41435.326809683706,40650.50448059752,38587.71587908351,37109.863249892485,41139.385259195726,43036.431290762805,36301.75148173371
SSP119,Rio_Grande_Crossing,Mexico,31974.30070244502,30795.9432681688,29958.32505767453,30183.57003539675,28922.89689048356,30029.500622262494,27405.187464290808,29142.37735780421,30661.106137112543,32973.89119894731,33969.62489059031,30298.84337473648,31763.33259035541,32323.44197765648,28478.19214232808,31500.80504584657,30262.128298298576,29308.03848063748,29189.94838644145,32566.143130837165,33604.025198798015,27215.59561964862,29882.44070491199,32496.54908593324,29679.596671533087,29857.160017699603,29879.72390541357,29727.40960289464,30965.85509527888,32742.529205180803,31413.61257900092,31256.9946335192,30203.37453337005,30466.942426998787,31326.257467901472,31316.98806004961,35219.183611005275,34130.519561016496,31555.32258225477,33792.41817737933,32798.570896157464,33002.434282651964,30979.46983898514,34917.119210538825,32629.99306311001,36171.98052926167,33392.46297745822,34935.57906688894,32275.060658595576,34287.41045455358,35982.93015430054,32154.28008468566,35877.908608583195,32413.15546059755,39291.49089978679,32069.93069248088,33947.77456790426,37768.405837946615,36094.514656815045,34567.35720717579,33829.40590275573,34303.510742594546,35189.87725354891,36397.85568622853,33126.834783360304,37803.61775582033,35224.527004854164,34908.12777540573,35870.04712948418,35485.88260132048,36607.24168040032,34749.250216972745,34512.98072078339,36557.30043589334,36792.7238707815,36783.93264548104,37123.804811957496,38632.28682230687
SSP245,Rio_Grande_Crossing,Mexico,29879.19103333944,29895.028611810885,31882.02259411127,30383.44542467268,29854.29321142093,29914.33159530391,27347.56829508713,29149.16445468925,25852.243752579256,28584.20547608612,30241.611855535044,29874.75947465369,32411.96139931613,28813.61576030262,35542.06697310024,28390.39096155201,25697.54793339933,25527.06683905976,31738.000288497573,27563.662903965356,31050.4915073907,26351.8834586719,29585.70849362197,29622.41867464884,26892.971854514748,24283.542499074403,30289.43332340888,26291.899160522647,21359.471920677355,26349.741808169227,24617.7291351511,21077.627265768395,23025.561855786727,24964.05773214946,23611.97246814595,22343.9147769299,25122.30269362074,24963.255488181,21839.4546072661,27891.771624784487,23840.21425528424,23534.137981843727,22246.051800675566,22951.29916355157,20069.52838726843,24112.3202462604,20711.266743901426,18025.330091594253,19268.89108287603,21789.21075547156,21811.340809713365,22195.671908299508,22381.71328260903,24888.83410358861,23451.800416684804,22751.523557482287,19055.491069008956,20777.126743821493,19848.939481715817,20347.839681828693,17941.994938813226,20131.03878335061,21413.65916691444,16610.15094285269,17487.597276811026,18491.890713799217,20832.107451844717,24682.441637274074,15630.668155596692,19871.826476374696,20874.892113212605,18804.46702376264,15243.339076805683,20098.090522706,20486.795659327683,17348.18443909951,20732.49172997313,19615.29998222765
SSP370,Rio_Grande_Crossing,Mexico,30673.942227172894,30870.269967526627,31449.292838604146,29570.97898626603,27128.94600064695,24765.35894130851,26472.806406604454,26237.84594035725,24861.046823763176,28622.02846990177,28082.35851297173,30517.78154394517,25720.924156009834,26558.430628268667,24737.718311070417,26247.768734711182,29205.616647746618,29286.2810315809,25154.142728952564,27674.718714270934,29132.099241054377,27873.33066735536,26322.674862508065,24668.7176744362,24138.3191974773,23836.288450587785,26674.922227540323,21155.80997433519,22232.928311947548,23965.5600100729,22494.40221433987,23874.32314249916,20362.32191510388,22089.035647290188,18186.64593345033,19996.93449573115,20024.074165405764,21159.45158992902,19807.77095098725,22209.132800222746,22903.42449675712,22371.908181787527,22023.91456610488,19357.13038515695,20720.87553974956,17761.546575882352,19762.064865514363,20203.39639574385,19354.34833055684,18580.326922441312,15023.612174617798,15651.951428520557,13705.6467230607,14201.949581346027,17529.473100039377,19454.241425651813,14505.226557906375,17408.234653240106,16822.733337871166,18381.442592566174,16330.521400339743,13663.34268832922,10188.164360110082,18400.31120969988,14080.573386804374,15401.248900396286,16275.183740768694,14695.595657997264,11512.10729539512,10664.111313041729,15479.871755046366,12410.33711435903,10364.939357009009,12759.39691264897,13499.98025386196,14620.102477297927,12766.775592257904,13459.291899010568
